"","match_ID","compound_name","elem_formula","LOBdbase_mz","peakgroup_mz","LOBdbase_ppm_match","peakgroup_rt","peakgroup_mzmin","peakgroup_mzmax","peakgroup_rtmin","peakgroup_rtmax","cultures","QC","Marchetti_diatom_culture_extract_A_act_1_QE002909","Marchetti_diatom_culture_extract_A_act_2_QE002910","Marchetti_diatom_culture_extract_Ch_sp_DNA_QE002911","Marchetti_diatom_culture_extract_F_cyl_1_QE002907","Marchetti_diatom_culture_extract_F_cyl_1_QE002908","Marchetti_diatom_culture_extract_Thalass_1_QE002905","Marchetti_diatom_culture_extract_Thalass_2_QE002906","QC_QE002903","QC_QE002915","xcms_peakgroup","CAMERA_pseudospectrum","LOBdbase_frag_ID","LOBdbase_exact_parent_neutral_mass","lipid_class","species","major_adduct","FA_total_no_C","FA_total_no_DB","degree_oxidation","C1","C1x","C2a","C2b","C3c","C3f","C3r","C4","C5","C6a","C6b","casecodes","iso_C3r.match_ID","iso_C3f.match_ID","iso_C3c.match_ID","ms2_conf","ms2_present","neg_mode.conf","rm.flag_auto","rm.flag_manual"
"9412",1921,"PG 37:6","C43H73O10P1",798.52796122,798.529500295661,-1.92739106890996,949.916824285451,798.528838746546,798.530161844776,948.930855904785,950.902792666116,2,0,0.397528378637347,0.258518016095702,0,0,0,0,0,0,0,12313,70,30309,780.49413563,"IP_DAG","PG","[M+NH4]+",37,6,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1921, 2368","1920, 1921, 1922","",NA,0,0,0,NA
"13712",1970,"PG 37:2","C43H81O10P1",806.59056154,806.589094164778,1.81923182775838,782.508766915377,806.583104905195,806.591104290401,780.111081923054,792.999199044748,5,0,0.77548651435322,0.594720164329088,1.80821418667867,7.05341989940792,56.8310061379805,0.0374403211330774,0.0637115602273193,0,0,12691,72,30189,788.55673595,"IP_DAG","PG","[M+NH4]+",37,2,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1970, 5018","1969, 1970, 1971","",NA,0,0,NA,0
"1503",1974,"SQDG 36:4","C45H78O12S1",860.55522484,860.555150590793,0.086280583102442,780.386511332985,860.555138627456,860.555162554131,779.759975832596,781.013046833375,0,2,10.220295004225,11.2890838227259,1.70949144232297,3.46915183650355,8.78828735376408,1.45335267578546,0,5677304.49205078,5812314.27704817,15543,72,46269,842.52139925,"IP_DAG","SQDG","[M+NH4]+",36,4,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","793, 938, 1974, 5610","","",NA,0,1,NA,0
"358",1978,"SQDG 32:2","C41H74O12S1",808.52392468,808.523828641444,0.118782577775328,755.498454902148,808.523495908386,808.52387114354,753.497941914743,762.418552483036,7,2,220.789277583807,212.758201064482,159.674067912016,181.478573179858,542.179177326101,40.8261738685755,25.623985372441,626533.603125533,744862.876098551,12778,73,45099,790.49009909,"IP_DAG","SQDG","[M+NH4]+",32,2,0,0,0,0,1,0,0,0,0,0,0,0,"C2b","","","",0,4,1,0,NA
"1358",2002,"DGDG 32:4","C47H80O15",902.58354809,902.583490617609,0.0636754245410321,757.170896319649,902.582549299197,902.586733024138,750.003692893367,764.742617608783,7,0,76.220354095125,80.9109481557737,307.003422026691,75.1116242414174,219.901101533791,8.8236888438265,6.23728996385378,0,0,17777,73,8602,884.5497225,"IP_DAG","DGDG","[M+NH4]+",32,4,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","2002, 3572","","",NA,0,1,NA,0
"5016",2011,"MGDG 34:5","C43H72O10",766.54637467,766.546814350085,-0.573585759895039,833.940616418422,766.535323632695,766.547102432869,830.093434143975,837.022476094139,7,0,12.6282408126027,10.9929593925784,24.3516786688734,22.2056905771345,64.8577637279549,0.745291617398201,0.305740250033248,15937.8546011638,0,10926,76,53155,748.51254908,"IP_DAG","MGDG","[M+NH4]+",34,5,0,0,0,0,1,0,1,0,0,0,0,0,"C2b; C3f","","2011, 2012, 2031, 2032","",0,1,1,NA,0
"706",2061,"DGTS_DGTA 40:5","C50H87N1O7",814.65553129,814.656298938261,-0.942297979894276,1074.25462645039,814.654670427735,814.656757386229,1074.02879184317,1077.07970357499,3,0,0,0,0.157796811479748,0,0,0.291697135683321,0.181239960402291,0,0,13119,77,17151,813.64825483,"IP_DAG","DGTS_DGTA","[M+H]+",40,5,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","2061, 2062","",NA,0,0,NA,0
"111110",2079,"PC 38:2","C46H88N1O8P1",814.63203246,814.632584478181,-0.677628866499022,1075.31620880317,814.631772451405,814.634110986675,1074.0595634355,1081.4738835897,3,0,0.524939945113707,0.442642800089223,1.18962129250632,0.0898472457012823,0.326123358614605,0.214285300346824,0.0433452237495647,0,0,13114,77,37702,813.624756,"IP_DAG","PC","[M+H]+",38,2,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","2079, 3809","2078, 2079","",NA,0,1,NA,0
"12821",2091,"MGDG 46:6","C55H94O10",932.71852555,932.717884439288,0.687357111931961,1069.61561491024,932.717805064208,932.717963814368,1069.50612539842,1069.72510442205,2,0,0.230239674277954,0.226936431987614,0.214762425755544,0,0,56.7108500873147,41.3199760391952,0,0,19350,77,56255,914.68469996,"IP_DAG","MGDG","[M+NH4]+",46,6,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","2089, 2090, 2091, 2092","",NA,0,1,0,NA
"2061",2117,"DGTS_DGTA 36:2","C46H85N1O7",764.63988121,764.639706807531,0.228084452695664,1074.02879184317,764.639638799242,764.639917764431,1069.63991647682,1076.49345137095,3,0,0.0253051348245115,0.0120374375689319,0.258486057774019,0.0591179090024468,0,1.3922124324358,0.828012867974349,42623.8995405205,0,10857,77,16076,763.63260475,"IP_DAG","DGTS_DGTA","[M+H]+",36,2,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1618, 2117","2056, 2117","",NA,0,0,0,NA
"13415",2124,"MGDG 30:0","C39H74O10",720.56202475,720.562489719247,-0.645286916036242,957.079042455229,720.562148680267,720.562856993257,955.877867961683,957.820599769904,7,0,0.38801858265522,0.425977821302352,3.41197716516044,1.19008140461732,3.50707283117576,6.47960906818147,5.00806010906323,0,0,9187,78,52180,702.52819916,"IP_DAG","MGDG","[M+NH4]+",30,0,0,0,0,0,1,0,1,0,0,0,0,0,"C2b; C3f","","2124, 2125","",NA,0,1,NA,0
"1277",2154,"PE 33:0","C38H76N1O8P1",706.53813198,706.538376486074,-0.346062106528505,925.489203042206,706.537709650792,706.539491699381,921.689252497307,932.103929686193,5,2,0.0335951079831963,0.102246832754086,0.240185217426988,0.126645403447879,0.551261131583891,3.64370861032673,2.83072248002705,832854.109045543,1010901.14434642,8666,78,21932,705.53085552,"IP_DAG","PE","[M+H]+",33,0,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","2154, 3494","2154, 2155","",NA,0,0,NA,0
"16113",2161,"PE 37:4","C42H76N1O8P1",754.53813198,754.53631359725,2.40992823740471,939.607623795691,754.535946505297,754.560346989192,936.898573677973,942.3853324511,4,0,8.24459836741291,7.484287791376,0.25604415773972,0.282773065761835,3.72062040503332,0.414701085939397,1.09940684676512,0,0,10443,78,23007,753.53085552,"IP_DAG","PE","[M+H]+",37,4,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1712, 2161","2161, 2162","",NA,0,0,NA,0
"16114",2162,"PC 34:4","C42H76N1O8P1",754.53813198,754.53631359725,2.40992823740471,939.607623795691,754.535946505297,754.560346989192,936.898573677973,942.3853324511,4,0,5.93629542637485,5.38885478778755,0.184357526565269,0.20360293881856,2.67892999869766,0.298594067299268,0.791597546094284,0,0,10443,78,36777,753.53085552,"IP_DAG","PC","[M+H]+",34,4,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1713, 2162","2161, 2162","",NA,0,0,NA,0
"189",2170,"PE 45:8","C50H84N1O8P1",858.6007323,858.600886953879,-0.180123162377746,921.425127771566,858.600792294296,858.600981613462,921.373845259757,921.476410283374,2,0,0.451920550127732,0.410637218839021,0.0198677411913984,0.0589465039988989,0.241913700663381,0,0,0,0,15436,78,25207,857.59345584,"IP_DAG","PE","[M+H]+",45,8,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1189, 2170","2170, 2171","",NA,0,0,NA,0
"2411",2183,"DGTS_DGTA 35:6","C45H75N1O7",742.56163081,742.561826431469,-0.263441391031409,938.372081142096,742.561772989053,742.562683558527,937.629637247901,939.16011231631,4,0,0,0,0.0147627976523227,0.0670788258689998,0.246432296129545,0.221005999781856,0.12372284974823,0,0,9998,78,15951,741.55435435,"IP_DAG","DGTS_DGTA","[M+H]+",35,6,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","2145, 2183","",NA,0,0,NA,0
"2982",2192,"DGDG 36:5","C51H86O15",956.63049833,956.630385628091,0.117811327883283,957.179827972855,956.630284533138,956.630486723043,957.079042455229,957.280613490481,2,0,0,0,11.5557380652408,0,1.31383636780565,52.1532863913858,32.9241662921243,0,0,20483,78,9552,938.59667274,"IP_DAG","DGDG","[M+NH4]+",36,5,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","436, 1756, 2192, 2407","","",NA,0,0,0,NA
"1278",2196,"PG 32:4","C38H67O10P1",732.48101098,732.481085048986,-0.101120691357929,692.563561790413,732.48087508534,732.481209390131,685.940924793686,697.701818108227,6,0,10.2903026969684,9.20069162407797,24.3233026705983,48.5082218538645,165.100595635761,24.8510269344404,18.4504726330487,0,0,9595,79,28809,714.44718539,"IP_DAG","PG","[M+NH4]+",32,4,0,0,0,0,1,0,1,1,0,0,0,0,"C2b; C3f; C3r","1488, 2196","2196, 2213, 2214","",0,3,1,0,NA
"1630",2200,"PE 37:7","C42H70N1O8P1",748.49118174,748.490984032127,0.26414188663095,692.269163806438,748.490826940083,748.491111872969,688.205252578671,698.534138395669,7,0,3.4180826103382,3.34117589240472,1.26032634599861,0.948915142209348,4.19204693486174,0.965104702759802,0.651215437725709,0,0,10201,79,23082,747.48390528,"IP_DAG","PE","[M+H]+",37,7,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","2200, 2201","",NA,0,0,0,NA
"2263",2209,"DGDG 34:7","C49H78O15",924.56789801,924.567923553907,-0.0276279406207356,676.6108774161,924.567253471149,924.57017971075,667.795086467559,678.986584891595,7,0,12.0013303592377,10.8138602802594,123.011518815134,17.8053686389493,58.0689568951654,32.8229283674872,13.4731699742271,0,0,18924,79,9127,906.53407242,"IP_DAG","DGDG","[M+NH4]+",34,7,0,0,0,1,0,0,0,0,0,0,0,0,"C2a","","","",NA,0,1,0,NA
"837",2210,"DGTS_DGTA 31:7","C41H65N1O7",684.48338041,684.483368502182,0.0173967962519387,689.266665549919,684.483254546465,684.4834824579,688.478499557051,690.054831542788,2,0,0.00857721399139876,0.00853719887350581,0.016106492167441,0.0788575519124118,0.442004462050757,0.145298929114812,0.098524441377449,0,0,7900,79,15076,683.47610395,"IP_DAG","DGTS_DGTA","[M+H]+",31,7,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,NA,0
"268",2221,"SQDG 36:6","C45H74O12S1",856.52392468,856.523820373567,0.121778774075139,678.672271514856,856.515492111607,856.523954653877,670.042072247098,679.047491106381,1,2,0,0.0667750716932398,64.9834271128679,6.62809751803339,10.1629574060811,0,0.174212031561007,46952278.722539,47284488.4513664,15293,79,46329,838.49009909,"IP_DAG","SQDG","[M+NH4]+",36,6,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","85, 2221, 4487","","",NA,0,1,NA,0
"14712",2245,"PG 35:2","C41H77O10P1",778.55926138,778.558089507859,1.50518040092177,694.841909585141,778.557973880908,778.558205134809,694.673392110846,695.010427059436,2,0,0.946046823403014,0.755180580843401,0,0.0619030523523003,0.54739673525638,0,0,0,0,11427,79,29589,760.52543579,"IP_DAG","PG","[M+NH4]+",35,2,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","2244, 2245, 2246","",NA,0,0,0,NA
"1592",2249,"MGDG 32:6","C41H66O10",736.49942443,736.499485724598,-0.0832242304148043,701.600468179387,736.499237398961,736.500995938059,690.463936932022,704.979541713842,6,0,175.10705510139,160.693978894433,84.9991779855365,16.6057121442406,52.4376315640183,2.02358310390773,0.430804991047403,0,0,9765,79,52730,718.46559884,"IP_DAG","MGDG","[M+NH4]+",32,6,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","2249, 4798","2247, 2248, 2249","",0,5,1,NA,0
"727",2272,"MGDG 36:10","C45H66O10",784.49942443,784.497759566106,2.12219899997573,654.340254272687,784.497701740775,784.497817391437,653.79023563395,654.890272911424,2,0,0.0217916872946984,0,0,1.01790953004636,3.24607877228237,0,0,0,0,11695,80,53755,766.46559884,"IP_DAG","MGDG","[M+NH4]+",36,10,0,0,0,1,0,1,0,0,0,0,0,0,"C2a; C3c","","","2271, 2272",NA,0,1,NA,0
"1639",2274,"SQDG 36:7","C45H72O12S1",854.5082746,854.507965452288,0.361784339510355,656.619061462013,854.507940509848,854.507990394729,656.087900229507,657.150222694519,2,0,0,0,522.887418208179,22.9566744366886,73.8528562648658,0.481625658685166,0.39977832498068,0,0,15172,80,46359,836.47444901,"IP_DAG","SQDG","[M+NH4]+",36,7,0,0,0,0,1,0,0,0,0,0,0,0,"C2b","","","",NA,0,1,0,NA
"4418",2294,"SQDG 26:0","C35H66O12S1",728.46132436,728.461493159885,-0.231721135533689,653.79023563395,728.461219962259,728.462075841222,652.369899525691,654.890272911424,3,0,0.0385017115594036,0,0,0.41702013073452,1.68605160971797,0.435046452962755,0.535617675385831,0,0,9453,80,43659,710.42749877,"IP_DAG","SQDG","[M+NH4]+",26,0,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,NA,0
"10813",2312,"SQDG 42:7","C51H84O12S1",938.60217508,938.604221794786,-2.18059880976241,651.67242376835,938.604107717615,938.604504546051,649.742557526678,652.642997121486,4,0,2.4132448920846,1.53200870861848,0.202099701699157,2.00612264476934,7.78955296604345,0,0.0682044242545255,0,0,19637,80,48189,920.56834949,"IP_DAG","SQDG","[M+NH4]+",42,7,0,1,0,0,0,1,0,0,0,0,0,0,"C1; C3c","","","2311, 2312",NA,0,0,0,NA
"2416",2325,"DGTS_DGTA 28:5","C38H63N1O7",646.46773033,646.468989162222,-1.94724680451371,560.805995012956,646.468953322785,646.469025001659,560.751430641704,560.860559384208,2,0,0.0406244849705948,0.0473793704418701,0,0.0115675161467586,0.0377990077847501,0.00491760989972861,0.00521093170586366,0,0,6756,82,14426,645.46045387,"IP_DAG","DGTS_DGTA","[M+H]+",28,5,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,0,NA
"20411",2338,"PG 24:2","C30H55O10P1",624.3871105,624.386967453674,0.229098781547515,489.022945961677,624.386824683272,624.387009784525,487.964784434428,490.750240755007,3,0,0.046536794343294,0.0324680930488675,0.210111265192218,0,0,4.30469237682876,2.89760189311181,0,0,6113,82,27069,606.35328491,"IP_DAG","PG","[M+NH4]+",24,2,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","2337, 2338, 2339, 2340","",NA,0,0,0,NA
"3351",2368,"PG 37:6","C43H73O10P1",798.52796122,798.528133612493,-0.215887859985554,579.758292031499,798.528004515939,798.528438738415,579.123390511025,581.191989272399,4,0,0.79788028857913,0.678782701485786,0,1.29543507163175,2.83824707375457,0.163890927981886,0.14160696538253,0,0,12312,82,30309,780.49413563,"IP_DAG","PG","[M+NH4]+",37,6,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1921, 2368","2367, 2368, 2369","",NA,0,0,NA,0
"3402",2373,"PG 38:10","C44H67O10P1",804.48101098,804.481112826078,-0.126598485563864,553.270459256834,804.480656941888,804.481598604514,552.175152490783,554.042972881938,4,0,0.514150269044364,0.651203272691942,0.0510114800645407,0.712009470616872,2.44957556618566,0.351226627483196,0.331144388750491,0,0,12578,82,30699,786.44718539,"IP_DAG","PG","[M+NH4]+",38,10,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","50, 2373","2373, 2374","",NA,0,0,NA,0
"3731",2385,"SQDG 34:8","C43H66O12S1",824.46132436,824.463346749738,-2.45298315120624,575.563822619818,824.460745415902,824.463530738714,567.077267112488,577.105558305064,7,0,11.5505805321712,9.81207534079258,92.0157390225995,14.5321592378952,56.3303855035177,19.0257995542492,13.7801267463644,0,0,13576,82,45819,806.42749877,"IP_DAG","SQDG","[M+NH4]+",34,8,0,1,0,0,0,1,0,0,0,0,0,0,"C1; C3c","","","2384, 2385",NA,0,1,0,NA
"1288",2415,"PE 35:4","C40H72N1O8P1",726.50683182,726.506743682328,0.12131705942963,775.152915876883,726.506148501337,726.506798591839,773.470096365742,781.523260415191,7,0,23.7809394485637,22.7264946060134,6.58561514099438,33.1723946381017,116.060914201146,11.090362877341,6.84842422910049,0,0,9381,83,22507,725.49955536,"IP_DAG","PE","[M+H]+",35,4,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","2415, 2416","",0,2,0,0,NA
"1640",2417,"PE 40:10","C45H70N1O8P1",784.49118174,784.491314376711,-0.169073552046303,774.725590448114,784.491029389174,784.491588127808,773.470096365742,775.152915876883,7,0,92.6263897647954,90.470134303803,24.0011643648325,23.2105075050713,48.6821245167879,3.06142610031037,1.70488006960357,0,825394.499152469,11694,83,23882,783.48390528,"IP_DAG","PE","[M+H]+",40,10,0,0,0,1,0,0,0,0,0,0,0,0,"C2a","","","",0,7,1,NA,0
"1920",2418,"MGDG 38:9","C47H72O10",814.54637467,814.546331180507,0.0533910586177085,772.864560480438,814.545887638883,814.546515038842,771.428184447651,773.470096365742,4,0,3.16947486211757,3.16865636877761,0,63.2036219359486,224.428604730992,0,0.00955409896995681,0,0,13105,83,54230,796.51254908,"IP_DAG","MGDG","[M+NH4]+",38,9,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","82, 2418","2418, 2425, 2426","",0,2,1,NA,0
"21112",2428,"PC 39:8","C47H78N1O8P1",816.55378206,816.55260044178,1.44707947743844,771.334636934535,816.552201620496,816.55280516184,770.551216066623,772.978949177185,4,0,0.112399737037557,0.16883000614506,0,3.84221012128187,13.654105660756,0,0,0,0,13191,83,38127,815.5465056,"IP_DAG","PC","[M+H]+",39,8,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","2428, 3704","2427, 2428","",NA,0,0,NA,0
"5425",2430,"DGTS_DGTA 25:0","C35H67N1O7",614.49903049,614.498967496763,0.102511532616319,775.849237345392,614.49856298602,614.49905585234,775.002135719303,777.244332284464,7,0,1.27540099813261,1.15571806405951,0.131618510443681,0.221851561334033,0.763117726025288,0.63232461196476,0.497402616277574,0,0,5870,83,13826,613.49175403,"IP_DAG","DGTS_DGTA","[M+H]+",25,0,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,NA,0
"6612",2435,"PC 33:7","C41H68N1O8P1",734.47553166,734.475612689238,-0.11032258342813,769.705374893529,734.475274425786,734.475796160524,764.569196764404,777.289925077864,6,0,0.211614016514577,0.404507885300479,2.50115591316138,0.312869550905959,0.516064282986634,0.939352172986265,0.525820953794903,0,368406.725549074,9671,83,36627,733.4682552,"IP_DAG","PC","[M+H]+",33,7,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","2434, 2435","",NA,0,0,0,NA
"2128",2447,"PG 31:2","C37H69O10P1",722.49666106,722.496806946525,-0.201919998483999,746.672506881496,722.496194356885,722.49711034775,746.432520603313,753.235292636468,5,0,0.822685356734163,0.558478578767698,0.557017452891464,1.95093120139434,6.93334273660016,2.592528056935,1.82643265494153,0,0,9242,85,28509,704.46283547,"IP_DAG","PG","[M+NH4]+",31,2,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","2447, 2454, 2455","",NA,0,1,NA,0
"2417",2451,"PG 32:3","C38H69O10P1",734.49666106,734.496593414251,0.0920981028416858,746.432520603313,734.496528755168,734.496701036805,743.043231491662,746.609192475432,3,0,9.41497225833924,8.13214156458387,25.6932550384976,8.76505379937366,28.6432036357902,6.04232972379399,3.840293578196,0,0,9677,85,28779,716.46283547,"IP_DAG","PG","[M+NH4]+",32,3,0,0,0,0,1,0,1,1,0,0,0,0,"C2b; C3f; C3r","1565, 2451","2451, 2456, 2457","",NA,0,1,NA,0
"11619",2470,"DGDG 37:8","C52H82O15",964.59919817,964.599165101929,0.0342816691695632,744.248968490277,964.598938304994,964.599391898864,744.193434880247,744.304502100307,2,0,0,0,0,11.1155546887731,36.1606120979566,0,0,0,0,20836,85,9902,946.56537258,"IP_DAG","DGDG","[M+NH4]+",37,8,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,1,0,NA
"269",2475,"PE 39:3","C44H82N1O8P1",784.58508222,784.585134957961,-0.0672176445058373,975.567842129681,784.585091066495,784.585171697517,975.436999789144,983.34665220079,3,0,8.3198178558608,8.19039496590929,0.312748995849729,0.390998329362795,0.557653934528203,64.0308487571055,42.4873039512366,0,0,11710,87,23482,783.57780576,"IP_DAG","PE","[M+H]+",39,3,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","2475, 5774","2475, 2476","",0,4,0,NA,0
"15811",2521,"PG 42:4","C48H87O10P1",872.63751178,872.639278401888,-2.02446246457885,973.219416048829,872.63925121478,872.639305588996,973.121269229532,973.317562868125,2,0,0,0,0.125782890689266,0,0,3.59368347324052,2.37760191356783,0,0,16177,87,31749,854.60368619,"IP_DAG","PG","[M+NH4]+",42,4,0,1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f","","2520, 2521, 2522","2520, 2521, 2522, 2523",NA,0,0,NA,0
"1737",2544,"DGDG 36:6","C51H84O15",954.61484825,954.614441672979,0.425906869422116,803.134751741626,954.61373359417,954.615502140169,801.842744890584,804.306821210965,7,0,162.208008041934,149.05862625461,996.991230337833,223.79013426148,703.984535021574,13.1929442204503,8.57892899813971,0,0,20380,90,9577,936.58102266,"IP_DAG","DGDG","[M+NH4]+",36,6,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",0,1,1,NA,0
"6415",2591,"DGTS_DGTA 29:0","C39H75N1O7",670.56163081,670.562327484526,-1.03894182727094,1053.053306503,670.56226021591,670.562394753142,1051.80793389173,1054.29867911428,2,0,0.00265759871744059,0.00994602626297422,0,0.0251545096856444,0,2.14011930684861,1.56534150709253,0,0,7468,95,14501,669.55435435,"IP_DAG","DGTS_DGTA","[M+H]+",29,0,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","2591, 2819","2578, 2591","",NA,0,0,NA,0
"1340",2623,"MGDG 32:1","C41H76O10",746.57767483,746.577817157664,-0.190640128806301,966.885118484718,746.577715205994,746.578007093033,964.473204566979,967.42191283559,7,0,120.780183944017,118.382003309314,42.8115071736502,21.47372809287,65.9046330949472,23.0075808494355,14.134164049614,0,0,10140,96,52605,728.54384924,"IP_DAG","MGDG","[M+NH4]+",32,1,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","2623, 2624, 2625, 2626","",8,8,1,NA,0
"8918",2631,"SQDG 38:2","C47H86O12S1",892.61782516,892.617579689592,0.275000566712118,968.975490938432,892.617309280097,892.617654132336,968.482840217828,969.699439201205,4,0,3.10806453911719,2.72527484346607,0,2.2887261134416,8.11555468555988,1.64558820865211,1.57522210015642,0,0,17276,96,46809,874.58399957,"IP_DAG","SQDG","[M+NH4]+",38,2,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","2631, 3360, 5030","","",NA,0,1,NA,0
"10010",2632,"SQDG 33:2","C42H76O12S1",822.53957476,822.539906384757,-0.403171794943653,968.482840217828,822.53953264335,822.540242079076,964.631902952545,968.746777568773,3,0,0.359022512471902,0.482067379698459,0,0,0,0.795668847116845,0.745098438260247,0,0,13489,96,45369,804.50574917,"IP_DAG","SQDG","[M+NH4]+",33,2,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,0,NA
"607",2666,"DGDG 33:0","C48H90O15",924.66179849,924.663674949641,-2.02934699403707,1009.65432142387,924.652436350319,924.674913548964,1005.48818284944,1013.8204599983,2,0,0,0,0,4.78352654396715,42.1215217768187,78.6240812854607,0,0,0,18936,102,8727,906.6279729,"IP_DAG","DGDG","[M+NH4]+",33,0,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","2588, 2666","","",NA,0,0,NA,0
"6518",2704,"PC 40:6","C48H84N1O8P1",834.6007323,834.600760832181,-0.0341866233266596,961.464110413787,834.600578434882,834.601070036202,958.20350296946,962.803825855156,4,0,0.704131779890108,0.610612424140757,0.0625698947955056,0.288213952776291,1.36169660601778,0.187059717395406,0.126755172710045,0,0,14103,103,38302,833.59345584,"IP_DAG","PC","[M+H]+",40,6,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","2499, 2704","2703, 2704","",NA,0,0,NA,0
"11416",2740,"DGTS_DGTA 37:6","C47H79N1O7",770.59293097,770.593706852546,-1.00686434439439,987.981705409395,770.593484368149,770.593929336943,986.83483369159,989.128577127199,2,0,0,0,0.0317925709620344,0,0.00591270868403117,0.117187064997714,0.119885042742878,0,0,11107,108,16451,769.58565451,"IP_DAG","DGTS_DGTA","[M+H]+",37,6,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","2740, 4815","2740, 2741","",NA,0,0,NA,0
"11916",2742,"PE 40:3","C45H84N1O8P1",798.6007323,798.60026137942,0.589682129265375,987.651274201986,798.599579525113,798.612528033286,982.371560731175,1002.525164069,7,0,0.128706248099294,0.155929069107405,0.154597495905188,0.0255597722034949,0.231678818142927,3.00101846563313,0.843286592947662,0,0,12326,108,23707,797.59345584,"IP_DAG","PE","[M+H]+",40,3,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","2742, 2743","",NA,0,0,NA,0
"1499",2756,"DGDG 33:2","C48H86O15",920.63049833,920.630199627187,0.324454613518466,987.981705409395,920.629933896503,920.630465357872,986.83483369159,989.128577127199,2,0,0,0,0.674671063607328,0,0,4.64426417990547,3.70780591668066,0,0,18749,108,8777,902.59667274,"IP_DAG","DGDG","[M+NH4]+",33,2,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,NA,0
"1377",2771,"DGTS_DGTA 46:1","C56H107N1O7",906.81203209,906.81289083719,-0.946995805181692,1148.20404460017,906.812221914941,906.81355975944,1147.4233334292,1148.98475577114,2,0,0,0.00653190711270796,0,0,0,0.831402923312148,0.586862118105893,0,0,18009,113,18651,905.80475563,"IP_DAG","DGTS_DGTA","[M+H]+",46,1,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","2771, 2772","",NA,0,0,NA,0
"748",2786,"PC 40:9","C48H78N1O8P1",828.55378206,828.552148292805,1.97182998919945,971.292955156268,828.551990544449,828.552363155914,970.760456712998,971.993133344495,5,0,1.24732447250804,1.08171386705208,2.4393037383653,0.470418966747596,1.13770002409924,0.71539877741422,0.68099967745854,0,0,13785,124,38377,827.5465056,"IP_DAG","PC","[M+H]+",40,9,0,1,0,0,0,1,0,1,0,0,0,0,"C1; C3c; C3r","1512, 2786, 3706","","2786, 2787",NA,0,0,0,NA
