Wavelength [nm]	Transmissivity of fused quartz glass vial [%]	Transmissivity of borosilicate glass vial [%]	Transmissivity of polyvinylfluoride bag [%]	Transmissivity PVF bag with PET film [%]	Transmissivity of 4 mil polyethylene terephthalate film [%]
767.6	99.3	99.9	88.1	77.5	88.1
767.8	99.6	100.4	88.1	77.2	86.9
768.0	100.0	100.1	87.9	76.6	85.8
768.2	100.4	100.7	88.2	75.6	85.6
768.4	99.8	100.1	88.1	75.1	86.1
768.6	99.7	99.8	87.9	75.3	86.7
768.8	99.9	100.2	88.1	76.0	88.0
769.0	100.0	100.0	88.0	76.9	89.1
769.2	100.1	100.2	88.0	77.7	88.6
769.4	99.8	99.8	88.0	77.7	88.2
769.6	99.6	100.0	87.9	77.4	87.1
769.8	99.8	100.4	87.8	76.8	86.2
770.0	99.4	100.1	87.9	76.0	85.4
770.2	99.9	100.3	87.9	75.1	85.7
770.4	99.9	100.1	87.7	75.4	86.7
770.6	99.4	99.8	88.1	75.9	88.1
770.8	100.3	100.8	87.9	76.9	88.7
771.0	99.4	100.2	87.9	77.6	88.8
771.2	99.6	99.9	88.0	78.1	88.4
771.4	99.8	99.8	88.1	77.6	87.1
771.6	100.4	100.2	87.9	77.1	86.2
771.8	99.9	100.3	88.2	76.1	85.7
772.0	100.4	100.7	88.0	75.1	85.8
772.2	100.2	100.3	88.2	75.5	86.6
772.4	99.5	99.9	87.7	76.2	87.6
772.6	100.1	100.6	87.9	76.9	88.6
772.8	100.1	100.4	88.1	77.6	89.5
773.0	100.2	100.2	88.1	78.2	88.6
773.2	99.6	100.4	87.9	78.1	87.6
773.4	100.1	100.4	88.0	77.2	86.4
773.6	99.8	100.4	88.1	76.7	86.1
773.8	99.9	100.2	88.0	75.1	85.7
774.0	100.3	100.9	88.1	75.2	86.1
774.2	100.2	100.7	88.0	75.9	87.8
774.4	99.9	100.9	88.0	76.9	88.5
774.6	100.0	100.4	88.3	77.8	89.7
774.8	100.1	100.4	88.3	78.3	89.2
775.0	100.1	100.8	87.9	78.6	88.2
775.2	100.0	100.2	88.0	77.6	86.9
775.4	101.0	100.7	88.0	76.8	85.9
775.6	100.1	100.6	88.2	75.8	85.6
775.8	100.0	100.2	88.0	75.4	86.1
776.0	99.7	100.5	88.2	75.6	86.8
776.2	100.5	100.3	87.9	76.5	88.6
776.4	99.7	100.4	87.9	77.4	89.3
776.6	100.0	100.0	88.1	78.4	89.2
776.8	100.4	100.5	87.5	78.4	88.6
777.0	100.2	100.2	87.8	78.0	87.4
777.2	99.6	100.5	87.9	77.1	85.9
777.4	100.1	100.3	88.2	76.1	86.1
777.6	100.8	101.0	88.0	75.5	85.8
777.8	99.8	100.7	88.0	75.6	86.9
778.0	100.6	100.5	88.0	76.2	88.1
778.2	100.4	101.2	88.0	77.3	89.5
778.4	99.9	100.4	88.3	78.1	90.3
778.6	100.1	100.1	88.0	78.6	89.0
778.8	100.8	100.9	87.8	78.5	87.9
779.0	100.3	100.8	88.0	78.0	86.7
779.2	100.0	99.8	87.6	76.5	85.7
779.4	99.6	100.3	88.3	75.7	85.6
779.6	100.0	100.6	88.2	75.3	86.7
779.8	99.7	100.2	87.8	76.0	87.7
780.0	100.7	100.5	87.8	76.5	88.9
780.2	100.1	100.2	88.4	78.0	89.6
780.4	100.4	101.0	88.1	78.5	89.3
780.6	99.6	100.4	87.9	78.3	88.2
780.8	99.6	100.5	87.9	78.1	87.4
781.0	100.3	100.9	88.0	77.4	86.0
781.2	99.9	100.3	88.2	76.0	85.4
781.4	99.6	100.4	87.9	75.6	85.9
781.6	99.6	100.0	88.2	75.5	86.7
781.8	100.2	101.0	88.3	76.7	88.5
782.0	100.4	100.3	88.0	77.8	89.6
782.2	100.1	100.7	87.9	78.6	89.4
782.4	100.1	100.4	88.0	79.6	88.9
782.6	100.4	100.5	88.4	78.9	87.9
782.8	99.8	100.4	88.1	77.8	86.9
783.0	99.9	100.1	88.3	76.9	85.7
783.2	100.2	101.0	87.8	76.0	85.9
783.4	99.5	100.1	87.9	75.7	86.7
783.6	100.4	100.6	88.4	75.9	88.1
783.8	100.9	100.9	87.8	77.1	89.1
784.0	100.0	100.2	88.0	78.5	89.7
784.2	100.2	100.4	88.1	79.2	89.5
784.4	100.1	100.9	87.9	79.4	88.0
784.6	99.7	99.8	88.3	78.3	87.0
784.8	99.6	100.2	87.7	76.8	85.7
785.0	100.0	100.6	87.7	76.0	85.4
785.2	99.4	100.2	88.0	75.3	86.3
785.4	100.0	100.1	88.1	75.9	87.4
785.6	99.0	100.1	87.9	76.9	88.9
785.8	99.5	99.7	88.1	78.1	89.8
786.0	100.9	100.2	88.1	78.6	89.8
786.2	99.9	100.1	88.2	79.4	88.8
786.4	99.3	100.0	87.9	78.3	87.4
786.6	100.4	100.9	88.1	77.6	86.1
786.8	99.7	99.8	87.6	76.3	85.9
787.0	99.6	100.3	87.7	75.3	85.8
787.2	99.7	99.8	88.3	75.6	87.4
787.4	99.8	100.5	88.5	76.4	88.9
787.6	100.3	100.3	87.8	77.8	90.1
787.8	100.1	100.0	88.0	79.0	89.8
788.0	99.7	99.6	88.2	79.4	88.9
788.2	100.2	100.4	88.1	79.1	87.1
788.4	100.2	100.8	88.2	77.8	86.3
788.6	99.3	100.0	88.1	76.4	85.8
788.8	100.4	100.4	88.2	75.8	85.6
789.0	99.9	100.1	87.9	75.7	86.7
789.2	99.6	100.2	88.0	76.6	87.8
789.4	100.6	100.8	87.9	77.5	89.7
789.6	99.9	100.2	88.2	78.6	89.9
789.8	100.2	100.4	88.1	79.3	89.9
790.0	100.2	100.2	88.7	79.7	88.7
790.2	100.4	100.8	88.1	78.7	87.1
790.4	99.7	100.5	88.4	77.4	86.1
790.6	99.4	99.8	88.2	76.4	85.8
790.8	100.3	100.1	88.2	75.7	85.7
791.0	99.9	100.2	88.0	75.8	87.3
791.2	99.5	100.8	88.1	76.6	88.7
791.4	99.7	99.9	88.4	78.2	89.7
791.6	100.1	99.5	87.9	79.4	89.9
791.8	99.7	100.4	88.1	80.2	89.5
792.0	99.7	100.4	88.1	79.2	87.8
792.2	100.3	100.3	87.7	78.2	86.3
792.4	99.5	100.0	87.8	76.6	86.0
792.6	100.4	100.4	88.1	75.8	85.8
792.8	99.9	100.2	88.3	75.2	86.6
793.0	100.2	100.4	88.0	76.3	88.1
793.2	100.2	100.6	88.0	77.4	89.4
793.4	100.0	100.4	87.8	78.8	90.0
793.6	100.1	100.4	88.0	79.5	90.1
793.8	100.4	100.3	88.0	79.4	89.2
794.0	99.9	100.5	88.2	78.8	87.1
794.2	100.1	100.2	87.8	77.5	85.9
794.4	100.9	100.6	88.1	76.2	85.4
794.6	100.3	99.5	88.0	75.6	85.5
794.8	100.2	100.1	88.2	76.0	87.5
795.0	99.7	100.2	88.2	76.7	88.8
795.2	100.1	100.0	88.6	78.3	90.3
795.4	100.6	100.3	87.9	79.3	90.2
795.6	99.7	100.3	88.2	79.8	89.6
795.8	99.7	100.2	88.1	79.4	88.5
796.0	100.4	100.1	87.9	78.1	87.0
796.2	100.3	100.3	88.5	77.3	85.5
796.4	100.3	100.0	88.1	76.3	85.6
796.6	100.1	99.9	88.3	75.7	86.3
796.8	100.1	100.4	87.8	76.2	87.6
797.0	100.6	101.2	88.0	77.5	89.5
797.2	100.3	100.7	88.2	78.5	90.2
797.4	100.0	100.9	88.1	79.9	90.5
797.6	99.4	99.5	88.2	80.0	89.5
797.8	100.6	100.5	88.4	79.3	88.3
798.0	100.7	100.5	88.4	78.1	86.1
798.2	100.0	100.1	88.3	77.0	85.4
798.4	99.9	100.5	87.9	75.6	85.6
798.6	100.3	101.2	88.2	75.8	86.8
798.8	99.9	100.2	88.1	76.1	88.2
799.0	100.0	100.3	88.1	77.6	89.5
799.2	100.8	100.9	88.3	79.1	90.4
799.4	100.2	100.5	87.8	80.0	89.9
799.6	100.1	101.0	88.4	80.0	89.4
799.8	100.3	100.7	88.1	79.3	87.8
800.0	100.3	100.0	88.2	77.6	85.8
